Departamento,Indicador,Año,Dato Numérico
Antioquia,Cobertura bruta en educación - Total,2015.0,103.09
Antioquia,Cobertura bruta en educación - Total,2016.0,100.59
Antioquia,Cobertura bruta en educación - Total,2017.0,96.53
Antioquia,Cobertura bruta en educación - Total,2018.0,103.07
Antioquia,Cobertura bruta en educación - Total,2019.0,100.62
Antioquia,Cobertura bruta en educación - Total,2020.0,99.01
Antioquia,Cobertura bruta en educación - Total,2021.0,97.84
Antioquia,Cobertura bruta en educación - Total,2022.0,97.05
Antioquia,Cobertura bruta en educación básica,2005.0,98.54
Antioquia,Cobertura bruta en educación básica,2006.0,107.12
Antioquia,Cobertura bruta en educación básica,2007.0,109.69
Antioquia,Cobertura bruta en educación básica,2008.0,110.39
Antioquia,Cobertura bruta en educación básica,2009.0,111.76
Antioquia,Cobertura bruta en educación básica,2010.0,110.97
Antioquia,Cobertura bruta en educación básica,2011.0,111.81
Antioquia,Cobertura bruta en educación básica,2012.0,111.58
Antioquia,Cobertura bruta en educación básica,2013.0,114.49
Antioquia,Cobertura bruta en educación básica,2014.0,109.34
Antioquia,Cobertura bruta en educación básica,2015.0,108.93
Antioquia,Cobertura bruta en educación básica,2016.0,106.1
Antioquia,Cobertura bruta en educación básica,2017.0,101.26
Antioquia,Cobertura bruta en educación básica,2018.0,109.0
Antioquia,Cobertura bruta en educación básica,2019.0,105.54
Antioquia,Cobertura bruta en educación básica,2020.0,102.72
Antioquia,Cobertura bruta en educación básica,2021.0,101.01
Antioquia,Cobertura bruta en educación básica,2022.0,99.83
Antioquia,Cobertura bruta en educación media,2005.0,50.87
Antioquia,Cobertura bruta en educación media,2006.0,55.87
Antioquia,Cobertura bruta en educación media,2007.0,58.68
Antioquia,Cobertura bruta en educación media,2008.0,61.2
Antioquia,Cobertura bruta en educación media,2009.0,63.88
Antioquia,Cobertura bruta en educación media,2010.0,66.51
Antioquia,Cobertura bruta en educación media,2011.0,68.36
Antioquia,Cobertura bruta en educación media,2012.0,71.25
Antioquia,Cobertura bruta en educación media,2013.0,75.1
Antioquia,Cobertura bruta en educación media,2014.0,71.34
Antioquia,Cobertura bruta en educación media,2015.0,73.81
Antioquia,Cobertura bruta en educación media,2016.0,72.49
Antioquia,Cobertura bruta en educación media,2017.0,72.12
Antioquia,Cobertura bruta en educación media,2018.0,73.78
Antioquia,Cobertura bruta en educación media,2019.0,76.17
Antioquia,Cobertura bruta en educación media,2020.0,80.38
Antioquia,Cobertura bruta en educación media,2021.0,81.74
Antioquia,Cobertura bruta en educación media,2022.0,82.56
Antioquia,Cobertura bruta en educación primaria,2005.0,122.51
Antioquia,Cobertura bruta en educación primaria,2006.0,131.4
Antioquia,Cobertura bruta en educación primaria,2007.0,132.97
Antioquia,Cobertura bruta en educación primaria,2008.0,131.02
Antioquia,Cobertura bruta en educación primaria,2009.0,126.88
Antioquia,Cobertura bruta en educación primaria,2010.0,125.36
Antioquia,Cobertura bruta en educación primaria,2011.0,124.91
Antioquia,Cobertura bruta en educación primaria,2012.0,124.85
Antioquia,Cobertura bruta en educación primaria,2013.0,124.97
Antioquia,Cobertura bruta en educación primaria,2014.0,118.76
Antioquia,Cobertura bruta en educación primaria,2015.0,117.16
Antioquia,Cobertura bruta en educación primaria,2016.0,113.89
Antioquia,Cobertura bruta en educación primaria,2017.0,105.61
Antioquia,Cobertura bruta en educación primaria,2018.0,113.85
Antioquia,Cobertura bruta en educación primaria,2019.0,106.64
Antioquia,Cobertura bruta en educación primaria,2020.0,100.88
Antioquia,Cobertura bruta en educación primaria,2021.0,99.46
Antioquia,Cobertura bruta en educación primaria,2022.0,97.56
Antioquia,Cobertura bruta en educación secundaria,2005.0,76.88
Antioquia,Cobertura bruta en educación secundaria,2006.0,85.81
Antioquia,Cobertura bruta en educación secundaria,2007.0,90.41
Antioquia,Cobertura bruta en educación secundaria,2008.0,93.1
Antioquia,Cobertura bruta en educación secundaria,2009.0,97.89
Antioquia,Cobertura bruta en educación secundaria,2010.0,99.58
Antioquia,Cobertura bruta en educación secundaria,2011.0,102.15
Antioquia,Cobertura bruta en educación secundaria,2012.0,101.09
Antioquia,Cobertura bruta en educación secundaria,2013.0,108.71
Antioquia,Cobertura bruta en educación secundaria,2014.0,104.67
Antioquia,Cobertura bruta en educación secundaria,2015.0,106.77
Antioquia,Cobertura bruta en educación secundaria,2016.0,104.03
Antioquia,Cobertura bruta en educación secundaria,2017.0,102.53
Antioquia,Cobertura bruta en educación secundaria,2018.0,109.34
Antioquia,Cobertura bruta en educación secundaria,2019.0,109.96
Antioquia,Cobertura bruta en educación secundaria,2020.0,110.63
Antioquia,Cobertura bruta en educación secundaria,2021.0,108.06
Antioquia,Cobertura bruta en educación secundaria,2022.0,106.67
Antioquia,Cobertura bruta en transición,2005.0,64.94
Antioquia,Cobertura bruta en transición,2006.0,71.85
Antioquia,Cobertura bruta en transición,2007.0,71.42
Antioquia,Cobertura bruta en transición,2008.0,76.68
Antioquia,Cobertura bruta en transición,2009.0,84.12
Antioquia,Cobertura bruta en transición,2010.0,85.49
Antioquia,Cobertura bruta en transición,2011.0,85.44
Antioquia,Cobertura bruta en transición,2012.0,90.46
Antioquia,Cobertura bruta en transición,2013.0,87.14
Antioquia,Cobertura bruta en transición,2014.0,81.58
Antioquia,Cobertura bruta en transición,2015.0,76.66
Antioquia,Cobertura bruta en transición,2016.0,75.64
Antioquia,Cobertura bruta en transición,2017.0,74.9
Antioquia,Cobertura bruta en transición,2018.0,81.85
Antioquia,Cobertura bruta en transición,2019.0,80.79
Antioquia,Cobertura bruta en transición,2020.0,78.91
Antioquia,Cobertura bruta en transición,2021.0,79.41
Antioquia,Cobertura bruta en transición,2022.0,83.73
Antioquia,Cobertura en educación superior,2005.0,29.42
Antioquia,Cobertura en educación superior,2006.0,31.13
Antioquia,Cobertura en educación superior,2007.0,33.01
Antioquia,Cobertura en educación superior,2008.0,35.2
Antioquia,Cobertura en educación superior,2009.0,38.7
Antioquia,Cobertura en educación superior,2010.0,40.96
Antioquia,Cobertura en educación superior,2011.0,44.35
Antioquia,Cobertura en educación superior,2012.0,45.41
Antioquia,Cobertura en educación superior,2013.0,48.85
Antioquia,Cobertura en educación superior,2014.0,51.01
Antioquia,Cobertura en educación superior,2015.0,52.82
Antioquia,Cobertura en educación superior,2016.0,55.01
Antioquia,Cobertura en educación superior,2017.0,57.07
Antioquia,Cobertura en educación superior,2018.0,58.21
Antioquia,Cobertura en educación superior,2019.0,56.39
Antioquia,Cobertura en educación superior,2020.0,55.81
Antioquia,Cobertura en educación superior,2021.0,57.01
Antioquia,Cobertura en educación superior,2022.0,56.36
Antioquia,Cobertura neta en educación - Total,2005.0,82.31
Antioquia,Cobertura neta en educación - Total,2006.0,85.37
Antioquia,Cobertura neta en educación - Total,2007.0,85.79
Antioquia,Cobertura neta en educación - Total,2008.0,86.97
Antioquia,Cobertura neta en educación - Total,2009.0,90.05
Antioquia,Cobertura neta en educación - Total,2010.0,91.29
Antioquia,Cobertura neta en educación - Total,2011.0,93.24
Antioquia,Cobertura neta en educación - Total,2012.0,91.95
Antioquia,Cobertura neta en educación - Total,2013.0,92.43
Antioquia,Cobertura neta en educación - Total,2014.0,91.21
Antioquia,Cobertura neta en educación - Total,2015.0,89.97
Antioquia,Cobertura neta en educación - Total,2016.0,87.59
Antioquia,Cobertura neta en educación - Total,2017.0,85.36
Antioquia,Cobertura neta en educación - Total,2018.0,88.99
Antioquia,Cobertura neta en educación - Total,2019.0,87.78
Antioquia,Cobertura neta en educación - Total,2020.0,87.11
Antioquia,Cobertura neta en educación - Total,2021.0,86.37
Antioquia,Cobertura neta en educación - Total,2022.0,86.11
Antioquia,Cobertura neta en educación básica,2005.0,86.0
Antioquia,Cobertura neta en educación básica,2006.0,88.74
Antioquia,Cobertura neta en educación básica,2007.0,89.13
Antioquia,Cobertura neta en educación básica,2008.0,90.83
Antioquia,Cobertura neta en educación básica,2009.0,93.74
Antioquia,Cobertura neta en educación básica,2010.0,94.54
Antioquia,Cobertura neta en educación básica,2011.0,96.03
Antioquia,Cobertura neta en educación básica,2012.0,94.56
Antioquia,Cobertura neta en educación básica,2013.0,94.64
Antioquia,Cobertura neta en educación básica,2014.0,93.38
Antioquia,Cobertura neta en educación básica,2015.0,91.02
Antioquia,Cobertura neta en educación básica,2016.0,88.15
Antioquia,Cobertura neta en educación básica,2017.0,86.0
Antioquia,Cobertura neta en educación básica,2018.0,90.36
Antioquia,Cobertura neta en educación básica,2019.0,88.59
Antioquia,Cobertura neta en educación básica,2020.0,87.01
Antioquia,Cobertura neta en educación básica,2021.0,86.0
Antioquia,Cobertura neta en educación básica,2022.0,85.36
Antioquia,Cobertura neta en educación básica  - Hombres,2014.0,91.54
Antioquia,Cobertura neta en educación básica  - Hombres,2015.0,89.67
Antioquia,Cobertura neta en educación básica  - Hombres,2016.0,87.26
Antioquia,Cobertura neta en educación básica  - Hombres,2018.0,94.99
Antioquia,Cobertura neta en educación básica  - Hombres,2019.0,94.24
Antioquia,Cobertura neta en educación básica  - Hombres,2020.0,93.17
Antioquia,Cobertura neta en educación básica  - Hombres,2021.0,91.58
Antioquia,Cobertura neta en educación básica  - Hombres,2022.0,92.12
Antioquia,Cobertura neta en educación básica  - Mujeres,2014.0,92.72
Antioquia,Cobertura neta en educación básica  - Mujeres,2015.0,90.91
Antioquia,Cobertura neta en educación básica  - Mujeres,2016.0,88.7
Antioquia,Cobertura neta en educación básica  - Mujeres,2018.0,95.89
Antioquia,Cobertura neta en educación básica  - Mujeres,2019.0,95.24
Antioquia,Cobertura neta en educación básica  - Mujeres,2020.0,94.34
Antioquia,Cobertura neta en educación básica  - Mujeres,2021.0,93.02
Antioquia,Cobertura neta en educación básica  - Mujeres,2022.0,93.09
Antioquia,Cobertura neta en educación media,2005.0,24.51
Antioquia,Cobertura neta en educación media,2006.0,26.38
Antioquia,Cobertura neta en educación media,2007.0,27.47
Antioquia,Cobertura neta en educación media,2008.0,28.56
Antioquia,Cobertura neta en educación media,2009.0,30.46
Antioquia,Cobertura neta en educación media,2010.0,32.76
Antioquia,Cobertura neta en educación media,2011.0,34.7
Antioquia,Cobertura neta en educación media,2012.0,35.42
Antioquia,Cobertura neta en educación media,2013.0,35.89
Antioquia,Cobertura neta en educación media,2014.0,35.83
Antioquia,Cobertura neta en educación media,2015.0,37.65
Antioquia,Cobertura neta en educación media,2016.0,37.89
Antioquia,Cobertura neta en educación media,2017.0,37.82
Antioquia,Cobertura neta en educación media,2018.0,37.45
Antioquia,Cobertura neta en educación media,2019.0,38.93
Antioquia,Cobertura neta en educación media,2020.0,41.96
Antioquia,Cobertura neta en educación media,2021.0,43.55
Antioquia,Cobertura neta en educación media,2022.0,45.31
Antioquia,Cobertura neta en educación media,2023.0,46.22
Antioquia,Cobertura neta en educación primaria,2005.0,91.12
Antioquia,Cobertura neta en educación primaria,2006.0,93.58
Antioquia,Cobertura neta en educación primaria,2007.0,93.58
Antioquia,Cobertura neta en educación primaria,2008.0,93.47
Antioquia,Cobertura neta en educación primaria,2009.0,95.09
Antioquia,Cobertura neta en educación primaria,2010.0,95.23
Antioquia,Cobertura neta en educación primaria,2011.0,95.68
Antioquia,Cobertura neta en educación primaria,2012.0,94.11
Antioquia,Cobertura neta en educación primaria,2013.0,92.92
Antioquia,Cobertura neta en educación primaria,2014.0,91.53
Antioquia,Cobertura neta en educación primaria,2015.0,89.22
Antioquia,Cobertura neta en educación primaria,2016.0,86.5
Antioquia,Cobertura neta en educación primaria,2017.0,82.75
Antioquia,Cobertura neta en educación primaria,2018.0,86.46
Antioquia,Cobertura neta en educación primaria,2019.0,84.12
Antioquia,Cobertura neta en educación primaria,2020.0,81.6
Antioquia,Cobertura neta en educación primaria,2021.0,80.99
Antioquia,Cobertura neta en educación primaria,2022.0,81.21
Antioquia,Cobertura neta en educación primaria,2023.0,79.74
Antioquia,Cobertura neta en educación secundaria,2005.0,49.25
Antioquia,Cobertura neta en educación secundaria,2006.0,52.94
Antioquia,Cobertura neta en educación secundaria,2007.0,55.79
Antioquia,Cobertura neta en educación secundaria,2008.0,59.18
Antioquia,Cobertura neta en educación secundaria,2009.0,63.23
Antioquia,Cobertura neta en educación secundaria,2010.0,66.01
Antioquia,Cobertura neta en educación secundaria,2011.0,68.43
Antioquia,Cobertura neta en educación secundaria,2012.0,68.65
Antioquia,Cobertura neta en educación secundaria,2013.0,70.85
Antioquia,Cobertura neta en educación secundaria,2014.0,70.77
Antioquia,Cobertura neta en educación secundaria,2015.0,70.47
Antioquia,Cobertura neta en educación secundaria,2016.0,68.71
Antioquia,Cobertura neta en educación secundaria,2017.0,69.53
Antioquia,Cobertura neta en educación secundaria,2018.0,72.94
Antioquia,Cobertura neta en educación secundaria,2019.0,73.63
Antioquia,Cobertura neta en educación secundaria,2020.0,74.77
Antioquia,Cobertura neta en educación secundaria,2021.0,73.88
Antioquia,Cobertura neta en educación secundaria,2022.0,73.33
Antioquia,Cobertura neta en educación secundaria,2023.0,71.08
Antioquia,Cobertura neta en educación total - Hombres,2014.0,89.86
Antioquia,Cobertura neta en educación total - Hombres,2015.0,88.87
Antioquia,Cobertura neta en educación total - Hombres,2016.0,87.05
Antioquia,Cobertura neta en educación total - Hombres,2018.0,93.32
Antioquia,Cobertura neta en educación total - Hombres,2019.0,93.03
Antioquia,Cobertura neta en educación total - Hombres,2020.0,92.61
Antioquia,Cobertura neta en educación total - Hombres,2021.0,91.44
Antioquia,Cobertura neta en educación total - Hombres,2022.0,92.45
Antioquia,Cobertura neta en educación total - Mujeres,2014.0,91.88
Antioquia,Cobertura neta en educación total - Mujeres,2015.0,90.75
Antioquia,Cobertura neta en educación total - Mujeres,2016.0,89.16
Antioquia,Cobertura neta en educación total - Mujeres,2018.0,94.93
Antioquia,Cobertura neta en educación total - Mujeres,2019.0,94.67
Antioquia,Cobertura neta en educación total - Mujeres,2020.0,94.29
Antioquia,Cobertura neta en educación total - Mujeres,2021.0,93.51
